enrollment_id,time,source,event,object
73,2014-07-04T06:54:36,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
73,2014-07-04T06:54:37,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-04T07:01:20,browser,problem,xg4ghT4Nbdoh1Z8Z3T5CQbggmtFxrnD7
73,2014-07-04T07:02:09,browser,problem,xg4ghT4Nbdoh1Z8Z3T5CQbggmtFxrnD7
73,2014-07-04T07:02:10,browser,problem,xg4ghT4Nbdoh1Z8Z3T5CQbggmtFxrnD7
73,2014-07-04T07:02:25,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
73,2014-07-04T07:02:26,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-04T07:02:31,server,access,ujPePr99GuN7Prt1NwXj4rsm8OzazPO2
73,2014-07-04T07:02:31,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-04T07:02:36,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
73,2014-07-04T07:02:37,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-04T07:03:10,browser,problem,xg4ghT4Nbdoh1Z8Z3T5CQbggmtFxrnD7
73,2014-07-04T07:03:10,server,problem,xg4ghT4Nbdoh1Z8Z3T5CQbggmtFxrnD7
73,2014-07-08T05:34:43,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
73,2014-07-08T05:34:47,server,nagivate,mphQZMqeGhpjyWlhFbnXSc23PsmhaGlY
73,2014-07-08T05:34:51,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-08T05:34:51,server,access,W2Za6xuXb0ETxjM50i4un55AGtcvHbBP
73,2014-07-08T05:34:59,server,access,t6638tFa5PflkUgTXYKli18SB6NrQWLc
73,2014-07-08T05:34:59,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T03:54:20,server,access,t6638tFa5PflkUgTXYKli18SB6NrQWLc
73,2014-07-09T06:09:41,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
73,2014-07-09T06:09:45,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:09:45,server,access,8HaEkId8KHyhJ0pzybn2H5EUUSuzMoOW
73,2014-07-09T06:09:49,server,access,9VC3Na6kKHj8DowLK0MRSahqCTVYysfn
73,2014-07-09T06:09:50,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:09:57,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
73,2014-07-09T06:09:58,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:10:03,server,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:10:03,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:14:24,browser,problem,DzcYwlVHMUb2mZL3rxyrrRKRPjEkBMrM
73,2014-07-09T06:14:25,browser,problem,DzcYwlVHMUb2mZL3rxyrrRKRPjEkBMrM
73,2014-07-09T06:14:36,browser,problem,DzcYwlVHMUb2mZL3rxyrrRKRPjEkBMrM
73,2014-07-09T06:14:41,browser,problem,DzcYwlVHMUb2mZL3rxyrrRKRPjEkBMrM
73,2014-07-09T06:14:42,server,problem,DzcYwlVHMUb2mZL3rxyrrRKRPjEkBMrM
73,2014-07-09T06:14:47,server,access,9VC3Na6kKHj8DowLK0MRSahqCTVYysfn
73,2014-07-09T06:14:47,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:17:20,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
73,2014-07-09T06:17:21,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:17:43,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
73,2014-07-09T06:17:45,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
73,2014-07-09T06:18:11,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
73,2014-07-09T06:18:13,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:18:13,server,access,8HaEkId8KHyhJ0pzybn2H5EUUSuzMoOW
73,2014-07-09T06:18:16,server,access,9VC3Na6kKHj8DowLK0MRSahqCTVYysfn
73,2014-07-09T06:18:17,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:18:21,server,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:18:22,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:18:25,browser,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:18:48,browser,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:18:50,browser,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:18:59,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
73,2014-07-09T06:18:59,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:19:02,browser,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
73,2014-07-09T06:19:08,server,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:19:08,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:19:10,browser,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:22:58,browser,problem,ALovusCCDqNFA5D1WMNwVKJSQEb0ZSWZ
73,2014-07-09T06:22:59,browser,problem,ALovusCCDqNFA5D1WMNwVKJSQEb0ZSWZ
73,2014-07-09T06:23:32,browser,problem,ALovusCCDqNFA5D1WMNwVKJSQEb0ZSWZ
73,2014-07-09T06:23:32,browser,problem,ALovusCCDqNFA5D1WMNwVKJSQEb0ZSWZ
73,2014-07-09T06:23:34,browser,access,cXBybD6mMeITGIlpH10Nk45hxRxnsmgV
73,2014-07-09T06:42:39,browser,problem,0fTLmderHm3zm7oZFxqY4fxM1jJ7EUYO
73,2014-07-09T06:42:40,browser,problem,0fTLmderHm3zm7oZFxqY4fxM1jJ7EUYO
73,2014-07-09T06:42:41,browser,problem,0fTLmderHm3zm7oZFxqY4fxM1jJ7EUYO
73,2014-07-09T06:42:42,browser,problem,0fTLmderHm3zm7oZFxqY4fxM1jJ7EUYO
73,2014-07-09T06:42:45,browser,problem,0fTLmderHm3zm7oZFxqY4fxM1jJ7EUYO
73,2014-07-09T06:42:45,server,problem,0fTLmderHm3zm7oZFxqY4fxM1jJ7EUYO
73,2014-07-09T06:42:49,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
73,2014-07-09T06:42:50,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:43:06,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
73,2014-07-09T06:43:07,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:43:07,server,access,8HaEkId8KHyhJ0pzybn2H5EUUSuzMoOW
73,2014-07-09T06:43:30,server,access,2cmZrZW2h6Il91itO3e89FGcABLWhf3W
73,2014-07-09T06:43:31,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:43:33,browser,access,2cmZrZW2h6Il91itO3e89FGcABLWhf3W
73,2014-07-09T06:43:44,server,access,11iO4djdQJnBILIJK1EOpME1b2DSF7N9
73,2014-07-09T06:43:44,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:43:50,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
73,2014-07-09T06:43:50,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T06:43:59,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
73,2014-07-09T09:25:17,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-14T13:11:21,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-14T13:13:15,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-14T14:24:35,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-14T14:24:50,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-14T14:24:50,server,access,qxvBNYTfiRkNcCvM0hcGwG6hvHdQwnd4
74,2014-06-14T14:24:55,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-14T14:24:55,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:53:06,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-18T01:53:14,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:53:14,server,access,GXHBEi4MGXAE8Nv7CC7v1KYGmGZDOij9
74,2014-06-18T01:53:32,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:53:33,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:54:01,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:54:10,server,nagivate,l0kj1vWrjGxi2YqQWGitPXDEoH5G5RYd
74,2014-06-18T01:54:11,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:54:15,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
74,2014-06-18T01:54:37,server,access,2cmZrZW2h6Il91itO3e89FGcABLWhf3W
74,2014-06-18T01:55:07,server,access,lgZzRQM4V4EW5u0U1SPaavDMfzHcOaLU
74,2014-06-18T01:55:08,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:55:22,browser,access,lgZzRQM4V4EW5u0U1SPaavDMfzHcOaLU
74,2014-06-18T01:55:35,server,access,2cmZrZW2h6Il91itO3e89FGcABLWhf3W
74,2014-06-18T01:55:36,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:55:52,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-18T01:55:52,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-18T01:57:27,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
74,2014-06-24T12:24:14,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-24T12:24:27,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T12:24:28,server,access,8BopBkeW8JHRxRO6g7IH7OdTK1nJDjGg
74,2014-06-24T12:24:40,server,access,2cmZrZW2h6Il91itO3e89FGcABLWhf3W
74,2014-06-24T12:24:41,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T12:50:24,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T13:56:59,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-24T14:04:13,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:05:42,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:29,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:32,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:36,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:39,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:42,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:45,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:48,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:51,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:54,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:06:57,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:07:00,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:07:04,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:07:08,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:07:15,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:07:16,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:07:23,server,nagivate,l0kj1vWrjGxi2YqQWGitPXDEoH5G5RYd
74,2014-06-24T14:07:24,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:07:55,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
74,2014-06-24T14:08:13,server,nagivate,mphQZMqeGhpjyWlhFbnXSc23PsmhaGlY
74,2014-06-24T14:12:27,server,nagivate,cF0fMr9vkStFpfEj29U5ljbhNLciMaZq
74,2014-06-24T14:12:51,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
74,2014-06-24T14:12:53,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-24T14:12:56,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:12:56,server,access,8BopBkeW8JHRxRO6g7IH7OdTK1nJDjGg
74,2014-06-24T14:13:06,server,access,qxvBNYTfiRkNcCvM0hcGwG6hvHdQwnd4
74,2014-06-24T14:13:07,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:13:15,server,access,0OkCwDvaJhsSkoN6yuhvnxMAJXu8tx6G
74,2014-06-24T14:13:16,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:13:24,server,access,qxvBNYTfiRkNcCvM0hcGwG6hvHdQwnd4
74,2014-06-24T14:13:24,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:13:30,browser,access,qxvBNYTfiRkNcCvM0hcGwG6hvHdQwnd4
74,2014-06-24T14:13:47,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-06-24T14:13:47,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:13:48,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-06-24T14:13:53,server,access,ep57uq0N5Fxg1Irgy68ROj8HOuD4xbsi
74,2014-06-24T14:13:54,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:13:55,server,access,ep57uq0N5Fxg1Irgy68ROj8HOuD4xbsi
74,2014-06-24T14:13:56,server,access,McmRu9AROmAUHuv4Hn6j3pvoOI8YAdOM
74,2014-06-24T14:13:57,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:13:58,server,access,McmRu9AROmAUHuv4Hn6j3pvoOI8YAdOM
74,2014-06-24T14:14:00,server,access,sZqHfVRUIrP2PWtCQO33g6gZM1aRixhe
74,2014-06-24T14:14:00,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:14:02,server,access,sZqHfVRUIrP2PWtCQO33g6gZM1aRixhe
74,2014-06-24T14:14:09,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-06-24T14:14:09,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:14:10,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-06-24T14:15:08,server,access,ep57uq0N5Fxg1Irgy68ROj8HOuD4xbsi
74,2014-06-24T14:15:08,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:15:09,server,access,ep57uq0N5Fxg1Irgy68ROj8HOuD4xbsi
74,2014-06-24T14:15:22,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-24T14:15:26,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
74,2014-06-27T12:31:26,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-27T12:31:33,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-27T12:32:23,server,nagivate,l0kj1vWrjGxi2YqQWGitPXDEoH5G5RYd
74,2014-06-27T12:32:23,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-27T12:32:27,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-27T12:32:30,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-27T12:32:33,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-27T12:32:37,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-27T12:32:42,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
74,2014-06-27T12:32:49,server,access,7hDDi7yn0BwBjuDSc85J1ijuI4RJ2Cfm
74,2014-06-27T12:32:52,server,access,7hDDi7yn0BwBjuDSc85J1ijuI4RJ2Cfm
74,2014-06-27T12:32:53,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
74,2014-06-27T12:32:54,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-27T12:33:04,server,nagivate,mphQZMqeGhpjyWlhFbnXSc23PsmhaGlY
74,2014-06-27T12:33:06,server,nagivate,cF0fMr9vkStFpfEj29U5ljbhNLciMaZq
74,2014-06-28T03:47:10,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-28T03:47:47,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:47:48,server,access,W2Za6xuXb0ETxjM50i4un55AGtcvHbBP
74,2014-06-28T03:48:15,server,access,2cmZrZW2h6Il91itO3e89FGcABLWhf3W
74,2014-06-28T03:48:16,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:48:30,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
74,2014-06-28T03:48:31,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:48:39,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-06-28T03:48:40,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:48:42,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:48:45,server,nagivate,l0kj1vWrjGxi2YqQWGitPXDEoH5G5RYd
74,2014-06-28T03:48:45,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:48:47,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:48:51,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:48:57,server,nagivate,l0kj1vWrjGxi2YqQWGitPXDEoH5G5RYd
74,2014-06-28T03:48:57,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T03:49:00,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
74,2014-06-28T03:49:03,server,nagivate,mphQZMqeGhpjyWlhFbnXSc23PsmhaGlY
74,2014-06-28T03:49:10,server,nagivate,cF0fMr9vkStFpfEj29U5ljbhNLciMaZq
74,2014-06-28T04:04:52,server,nagivate,mphQZMqeGhpjyWlhFbnXSc23PsmhaGlY
74,2014-06-28T04:05:03,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
74,2014-06-28T04:05:13,server,nagivate,l0kj1vWrjGxi2YqQWGitPXDEoH5G5RYd
74,2014-06-28T04:05:13,server,wiki,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T04:05:42,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
74,2014-06-28T04:05:51,server,access,qxvBNYTfiRkNcCvM0hcGwG6hvHdQwnd4
74,2014-06-28T04:06:05,server,access,0OkCwDvaJhsSkoN6yuhvnxMAJXu8tx6G
74,2014-06-28T04:06:06,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T04:06:11,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-06-28T04:06:12,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T04:06:13,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-06-28T06:06:16,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-06-28T06:06:16,browser,video,N2XbfvlONHjUbc4RrG6hwhXUpHhuVD1I
74,2014-07-01T13:54:51,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-07-01T13:54:54,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T13:54:55,server,access,8BopBkeW8JHRxRO6g7IH7OdTK1nJDjGg
74,2014-07-01T13:55:16,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-07-01T13:55:16,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T13:55:18,server,access,LPxTHNUu4a88wyAL6vY8ebFrjaaySuKo
74,2014-07-01T13:55:38,server,access,ZKpTlLbovMZrp3Ym5ehvgOSHiZjp4IFa
74,2014-07-01T13:55:38,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T13:55:39,browser,video,N2XbfvlONHjUbc4RrG6hwhXUpHhuVD1I
74,2014-07-01T13:55:40,server,access,ZKpTlLbovMZrp3Ym5ehvgOSHiZjp4IFa
74,2014-07-01T13:55:55,server,access,ujPePr99GuN7Prt1NwXj4rsm8OzazPO2
74,2014-07-01T13:55:55,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T13:55:56,browser,video,06mADydbevB6aCjIcXkGk0oAcwZy1Hqj
74,2014-07-01T13:56:21,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
74,2014-07-01T13:56:21,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T13:56:27,server,access,ZKpTlLbovMZrp3Ym5ehvgOSHiZjp4IFa
74,2014-07-01T13:56:27,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T13:56:28,server,access,ZKpTlLbovMZrp3Ym5ehvgOSHiZjp4IFa
74,2014-07-01T14:21:38,browser,video,06mADydbevB6aCjIcXkGk0oAcwZy1Hqj
74,2014-07-01T14:22:07,server,access,biTufXdMr6ErGTXIMf8Z0BbsTyChqf1Q
74,2014-07-01T14:22:07,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:22:09,server,access,biTufXdMr6ErGTXIMf8Z0BbsTyChqf1Q
74,2014-07-01T14:22:15,server,access,7hDDi7yn0BwBjuDSc85J1ijuI4RJ2Cfm
74,2014-07-01T14:22:16,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:22:17,server,access,7hDDi7yn0BwBjuDSc85J1ijuI4RJ2Cfm
74,2014-07-01T14:22:27,server,access,lp2G6aK9fJJnhJ5dG96FHrrCSUsa7s1z
74,2014-07-01T14:22:28,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:22:29,server,access,lp2G6aK9fJJnhJ5dG96FHrrCSUsa7s1z
74,2014-07-01T14:22:45,server,access,lp2G6aK9fJJnhJ5dG96FHrrCSUsa7s1z
74,2014-07-01T14:22:45,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:22:47,server,access,lp2G6aK9fJJnhJ5dG96FHrrCSUsa7s1z
74,2014-07-01T14:22:52,server,access,brdqidzvZ6XBjbecMFzFEkyVA6LiBE9W
74,2014-07-01T14:22:53,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:22:54,server,access,brdqidzvZ6XBjbecMFzFEkyVA6LiBE9W
74,2014-07-01T14:22:59,server,access,lp2G6aK9fJJnhJ5dG96FHrrCSUsa7s1z
74,2014-07-01T14:22:59,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:23:00,server,access,lp2G6aK9fJJnhJ5dG96FHrrCSUsa7s1z
74,2014-07-01T14:23:29,server,access,brdqidzvZ6XBjbecMFzFEkyVA6LiBE9W
74,2014-07-01T14:23:29,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:23:29,browser,video,I9uWS2jaSezmwK8aEfQscarhl3DmyQ5T
74,2014-07-01T14:23:31,server,access,brdqidzvZ6XBjbecMFzFEkyVA6LiBE9W
74,2014-07-01T14:23:56,server,access,Xsn2QbL8XCYb8iJcrvRqsO7fYQPwDlgT
74,2014-07-01T14:23:56,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T14:23:56,browser,video,WFM7EIUwEpr7qhJJjRi5RtxtLBUyJIGb
74,2014-07-01T14:28:33,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T22:50:40,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
74,2014-07-01T22:50:45,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T22:50:45,server,access,W2Za6xuXb0ETxjM50i4un55AGtcvHbBP
74,2014-07-01T22:50:51,server,access,biTufXdMr6ErGTXIMf8Z0BbsTyChqf1Q
74,2014-07-01T22:50:51,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T22:50:53,server,access,biTufXdMr6ErGTXIMf8Z0BbsTyChqf1Q
74,2014-07-01T23:21:46,server,access,7hDDi7yn0BwBjuDSc85J1ijuI4RJ2Cfm
74,2014-07-01T23:21:47,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
74,2014-07-01T23:21:47,browser,video,juKcxcdjVMHkQ5BjYeEJj9dQGhedFYy2
74,2014-07-01T23:21:48,server,access,7hDDi7yn0BwBjuDSc85J1ijuI4RJ2Cfm
74,2014-07-01T23:40:45,server,access,lp2G6aK9fJJnhJ5dG96FHrrCSUsa7s1z
