enrollment_id,log_frequency
55924,0.033333333
55926,0.333333333
55927,0.133333333
55929,0.033333333
55930,0.033333333
55932,0.033333333
55935,0.166666667
55936,0.166666667
55938,0.066666667
55940,0.066666667
55941,0.2
55942,0.133333333
55945,0.033333333
55947,0.066666667
55950,0.033333333
55951,0.1
55952,0.1
55953,0.066666667
55954,0.2
55956,0.1
55957,0.133333333
55960,0.033333333
55961,0.066666667
55966,0.133333333
55968,0.066666667
55969,0.066666667
55970,0.166666667
55971,0.133333333
55973,0.1
55975,0.133333333
55980,0.033333333
55981,0.1
55982,0.233333333
55984,0.1
55987,0.1
55988,0.066666667
55990,0.2
55992,0.066666667
55993,0.033333333
55994,0.1
55995,0.033333333
55996,0.033333333
55997,0.066666667
56005,0.3
56006,0.033333333
56007,0.166666667
56008,0.033333333
56010,0.233333333
56012,0.033333333
56014,0.033333333
56017,0.033333333
56018,0.1
56024,0.333333333
56025,0.233333333
56032,0.066666667
56035,0.033333333
56036,0.033333333
56038,0.2
56039,0.033333333
56040,0.266666667
56041,0.033333333
56042,0.333333333
56043,0.333333333
56050,0.166666667
56052,0.166666667
56053,0.033333333
56054,0.033333333
56056,0.233333333
56057,0.066666667
56059,0.1
56063,0.033333333
56071,0.2
56075,0.2
56076,0.166666667
56080,0.033333333
56084,0.033333333
56085,0.133333333
56086,0.033333333
56088,0.066666667
56089,0.033333333
56100,0.033333333
56102,0.033333333
56105,0.033333333
56106,0.066666667
56107,0.033333333
56109,0.133333333
56110,0.266666667
56111,0.1
56115,0.033333333
56117,0.033333333
56118,0.1
56120,0.033333333
56122,0.166666667
56125,0.166666667
56130,0.066666667
56135,0.166666667
56139,0.066666667
56140,0.3
56141,0.2
56142,0.066666667
56143,0.233333333
56144,0.033333333
56146,0.1
56148,0.033333333
56150,0.033333333
56155,0.033333333
56156,0.066666667
56158,0.033333333
56159,0.033333333
56161,0.033333333
56162,0.033333333
56172,0.033333333
56175,0.133333333
56176,0.133333333
56177,0.066666667
56180,0.033333333
56181,0.066666667
56183,0.233333333
56184,0.033333333
56185,0.1
56186,0.066666667
56188,0.033333333
56192,0.033333333
56193,0.033333333
56195,0.133333333
56197,0.066666667
56202,0.3
56203,0.133333333
56205,0.033333333
56206,0.066666667
56207,0.033333333
56208,0.066666667
56209,0.033333333
56210,0.033333333
56211,0.033333333
56214,0.033333333
56215,0.1
56220,0.266666667
56223,0.066666667
56224,0.166666667
56227,0.3
56228,0.033333333
56229,0.033333333
56230,0.033333333
56233,0.033333333
56236,0.033333333
56238,0.066666667
56241,0.1
56243,0.033333333
56244,0.033333333
56246,0.3
56253,0.233333333
56255,0.133333333
56256,0.1
56257,0.166666667
56261,0.2
56263,0.1
56264,0.033333333
56266,0.033333333
56267,0.066666667
56268,0.2
56272,0.033333333
56279,0.033333333
56281,0.066666667
56282,0.033333333
56284,0.1
56286,0.033333333
56288,0.033333333
56289,0.1
56291,0.033333333
56292,0.033333333
56293,0.033333333
56295,0.266666667
56296,0.1
56297,0.066666667
56298,0.133333333
56299,0.033333333
56301,0.033333333
56303,0.066666667
56305,0.033333333
56306,0.033333333
56307,0.066666667
56311,0.166666667
56312,0.033333333
56318,0.033333333
56320,0.1
56321,0.233333333
56323,0.266666667
56324,0.166666667
56326,0.033333333
56329,0.033333333
56331,0.033333333
56333,0.133333333
56335,0.033333333
56336,0.133333333
56337,0.033333333
56338,0.033333333
56340,0.033333333
56347,0.1
56350,0.1
56354,0.033333333
56357,0.066666667
56358,0.033333333
56362,0.033333333
56364,0.133333333
56365,0.166666667
56366,0.066666667
56369,0.066666667
56378,0.033333333
56379,0.066666667
56381,0.033333333
56384,0.066666667
56385,0.3
56387,0.033333333
56390,0.1
56391,0.033333333
56392,0.033333333
56395,0.033333333
56396,0.1
56398,0.266666667
56401,0.033333333
56402,0.1
56404,0.2
56405,0.066666667
56407,0.1
56409,0.133333333
56411,0.133333333
56412,0.033333333
56413,0.033333333
56418,0.2
56420,0.033333333
56422,0.066666667
56423,0.066666667
56424,0.033333333
56425,0.1
56426,0.033333333
56427,0.033333333
56429,0.2
56431,0.033333333
56434,0.033333333
56437,0.233333333
56439,0.033333333
56440,0.066666667
56441,0.033333333
56444,0.166666667
56445,0.133333333
56446,0.066666667
56447,0.033333333
56450,0.033333333
56451,0.1
56454,0.066666667
56456,0.1
56458,0.266666667
56459,0.033333333
56463,0.066666667
56465,0.1
56467,0.066666667
56468,0.1
56470,0.1
56471,0.033333333
56472,0.166666667
56473,0.033333333
56474,0.066666667
56477,0.1
56478,0.033333333
56479,0.166666667
56483,0.033333333
56485,0.033333333
56486,0.033333333
56487,0.066666667
56491,0.1
56492,0.066666667
56494,0.1
56495,0.033333333
56496,0.033333333
56497,0.033333333
56498,0.133333333
56499,0.033333333
56500,0.033333333
56501,0.1
56503,0.033333333
56504,0.1
56506,0.4
56514,0.233333333
56515,0.4
56520,0.1
56522,0.333333333
56523,0.3
56524,0.066666667
56525,0.033333333
56527,0.1
56528,0.033333333
56529,0.033333333
56530,0.133333333
56531,0.133333333
56536,0.066666667
56537,0.066666667
56538,0.333333333
56541,0.033333333
56543,0.2
56546,0.033333333
56548,0.2
56555,0.033333333
56559,0.066666667
56561,0.033333333
56567,0.266666667
56568,0.033333333
56571,0.066666667
56572,0.233333333
56573,0.066666667
56574,0.1
56575,0.033333333
56576,0.2
56577,0.066666667
56580,0.033333333
56584,0.033333333
56586,0.033333333
56588,0.033333333
56589,0.033333333
56590,0.033333333
56591,0.133333333
56592,0.033333333
56595,0.033333333
56596,0.133333333
56597,0.033333333
56600,0.033333333
56601,0.033333333
56604,0.033333333
56605,0.1
56606,0.033333333
56607,0.066666667
56608,0.033333333
56609,0.033333333
56610,0.2
56611,0.066666667
56613,0.033333333
56615,0.2
56616,0.133333333
56620,0.1
56621,0.2
56622,0.033333333
56626,0.133333333
56629,0.033333333
56632,0.033333333
56633,0.066666667
56634,0.066666667
56637,0.066666667
56644,0.033333333
56645,0.066666667
56646,0.2
56647,0.2
56648,0.066666667
56654,0.1
56655,0.066666667
56656,0.066666667
56658,0.066666667
56659,0.033333333
56660,0.066666667
56661,0.033333333
56662,0.366666667
56663,0.066666667
56664,0.033333333
56668,0.4
56669,0.033333333
56670,0.033333333
56672,0.1
56674,0.1
56676,0.2
56679,0.1
56680,0.033333333
56683,0.166666667
56684,0.033333333
56685,0.166666667
56687,0.166666667
56689,0.066666667
56693,0.2
56695,0.133333333
56696,0.3
56697,0.133333333
56698,0.066666667
56699,0.133333333
56700,0.066666667
56703,0.033333333
56704,0.066666667
56705,0.1
56706,0.233333333
56708,0.066666667
56711,0.033333333
56712,0.1
56713,0.166666667
56714,0.033333333
56716,0.1
56718,0.033333333
56719,0.066666667
56725,0.233333333
56731,0.033333333
56736,0.1
56738,0.033333333
56739,0.066666667
56743,0.033333333
56744,0.033333333
56748,0.033333333
56750,0.066666667
56753,0.033333333
56757,0.066666667
56760,0.033333333
56763,0.033333333
56764,0.066666667
56766,0.3
56770,0.066666667
56771,0.066666667
56772,0.066666667
56775,0.033333333
56776,0.066666667
56778,0.266666667
56779,0.133333333
56781,0.033333333
56783,0.033333333
56785,0.066666667
56789,0.033333333
56790,0.133333333
56791,0.133333333
56795,0.233333333
56798,0.033333333
56801,0.066666667
56802,0.1
56803,0.033333333
56804,0.1
56805,0.033333333
56806,0.1
56808,0.033333333
56809,0.133333333
56811,0.333333333
56813,0.033333333
56817,0.133333333
56818,0.133333333
56819,0.1
56820,0.066666667
56823,0.033333333
56834,0.233333333
56836,0.033333333
56838,0.066666667
56841,0.033333333
56842,0.133333333
56845,0.1
56846,0.2
56850,0.033333333
56852,0.066666667
56853,0.1
56855,0.066666667
56857,0.066666667
56858,0.166666667
56863,0.233333333
56864,0.266666667
56868,0.133333333
56874,0.033333333
56875,0.2
56882,0.033333333
56888,0.1
56889,0.033333333
56892,0.133333333
56894,0.033333333
56895,0.066666667
56896,0.033333333
56900,0.066666667
56902,0.166666667
56904,0.033333333
56905,0.133333333
56907,0.033333333
56908,0.1
56909,0.166666667
56910,0.1
56911,0.033333333
56913,0.033333333
56917,0.1
56919,0.3
56920,0.033333333
56921,0.1
56922,0.033333333
56923,0.066666667
56924,0.033333333
56925,0.1
56927,0.1
56928,0.033333333
56931,0.2
56932,0.166666667
56934,0.033333333
56935,0.233333333
56936,0.033333333
56937,0.033333333
56939,0.033333333
56940,0.133333333
56941,0.1
56942,0.1
56943,0.066666667
56944,0.033333333
56947,0.033333333
56948,0.066666667
56949,0.1
56951,0.033333333
56954,0.1
56955,0.033333333
56956,0.233333333
56957,0.3
56962,0.033333333
56963,0.2
56964,0.2
56967,0.066666667
56969,0.133333333
56971,0.1
56974,0.2
56975,0.066666667
56976,0.2
56979,0.1
56983,0.033333333
56984,0.033333333
56985,0.033333333
56988,0.033333333
56995,0.066666667
56997,0.033333333
56998,0.066666667
57000,0.066666667
57002,0.033333333
57003,0.033333333
57007,0.033333333
57009,0.033333333
57010,0.1
57011,0.033333333
57012,0.1
57014,0.066666667
57016,0.066666667
57017,0.1
57020,0.133333333
57021,0.033333333
57025,0.133333333
57027,0.133333333
57030,0.066666667
57031,0.1
57034,0.1
57035,0.066666667
57036,0.066666667
57037,0.033333333
57039,0.1
57041,0.033333333
57042,0.1
57048,0.1
57049,0.1
57051,0.066666667
57057,0.033333333
57060,0.066666667
57061,0.033333333
57066,0.266666667
57068,0.033333333
57071,0.033333333
57072,0.066666667
57073,0.033333333
57075,0.033333333
57076,0.1
57077,0.033333333
57079,0.033333333
57081,0.3
57082,0.166666667
57087,0.033333333
57088,0.033333333
57089,0.1
57093,0.1
57094,0.033333333
57095,0.033333333
57096,0.033333333
57097,0.133333333
57100,0.2
57101,0.033333333
57104,0.033333333
57105,0.033333333
57108,0.233333333
57110,0.133333333
57111,0.266666667
57112,0.2
57115,0.066666667
57116,0.166666667
57118,0.033333333
57119,0.266666667
57123,0.033333333
57124,0.033333333
57125,0.133333333
57128,0.066666667
57129,0.033333333
57131,0.133333333
57132,0.033333333
57134,0.066666667
57137,0.2
57139,0.033333333
57141,0.133333333
57146,0.133333333
57147,0.066666667
57149,0.033333333
57151,0.033333333
57153,0.166666667
57154,0.066666667
57156,0.033333333
57158,0.033333333
57160,0.033333333
57161,0.1
57163,0.033333333
57167,0.1
57168,0.033333333
57169,0.1
57170,0.266666667
57173,0.1
57174,0.1
57182,0.033333333
57183,0.033333333
57186,0.133333333
57188,0.066666667
57189,0.033333333
57190,0.1
57193,0.166666667
57197,0.033333333
57202,0.066666667
57204,0.033333333
57208,0.233333333
57209,0.066666667
57210,0.066666667
57213,0.066666667
57214,0.033333333
57215,0.166666667
57216,0.266666667
57217,0.033333333
57220,0.066666667
57221,0.033333333
57222,0.066666667
57223,0.066666667
57225,0.133333333
57226,0.033333333
57232,0.033333333
57233,0.033333333
57234,0.033333333
57238,0.133333333
57239,0.066666667
57240,0.066666667
57241,0.133333333
57242,0.033333333
57246,0.1
57247,0.066666667
57248,0.033333333
57249,0.133333333
57260,0.1
57261,0.033333333
57268,0.133333333
57269,0.066666667
57270,0.1
57271,0.066666667
57272,0.333333333
57274,0.433333333
57275,0.066666667
57276,0.2
57278,0.033333333
57282,0.033333333
57283,0.033333333
57285,0.133333333
57286,0.033333333
57287,0.033333333
57289,0.333333333
57291,0.066666667
57292,0.033333333
57294,0.033333333
57295,0.1
57296,0.1
57297,0.033333333
57300,0.066666667
57303,0.033333333
57306,0.266666667
57309,0.033333333
57310,0.233333333
57312,0.033333333
57315,0.166666667
57316,0.066666667
57318,0.133333333
57322,0.166666667
57324,0.166666667
57326,0.033333333
57332,0.166666667
57334,0.166666667
57335,0.066666667
57336,0.166666667
57341,0.033333333
57342,0.033333333
57344,0.033333333
57346,0.2
57347,0.033333333
57348,0.066666667
57350,0.033333333
57352,0.033333333
57354,0.133333333
57357,0.066666667
57358,0.066666667
57359,0.033333333
57361,0.233333333
57362,0.233333333
57363,0.033333333
57364,0.033333333
57366,0.033333333
57368,0.1
57369,0.1
57376,0.033333333
57378,0.166666667
57379,0.066666667
57380,0.2
57381,0.466666667
57385,0.133333333
57386,0.1
57387,0.133333333
57388,0.033333333
57389,0.033333333
57391,0.233333333
57392,0.033333333
57393,0.033333333
57396,0.033333333
57399,0.033333333
57400,0.1
57401,0.033333333
57407,0.033333333
57408,0.033333333
57409,0.166666667
57410,0.066666667
57411,0.033333333
57413,0.066666667
57414,0.066666667
57415,0.133333333
57416,0.033333333
57417,0.033333333
57420,0.066666667
57425,0.033333333
57427,0.033333333
57428,0.033333333
57430,0.033333333
57434,0.066666667
57436,0.133333333
57438,0.1
57439,0.166666667
57442,0.033333333
57444,0.033333333
57446,0.033333333
57447,0.033333333
57452,0.033333333
57454,0.066666667
57458,0.1
57460,0.066666667
57461,0.066666667
57463,0.033333333
57465,0.033333333
57469,0.166666667
57473,0.033333333
57475,0.033333333
57478,0.066666667
57480,0.1
57485,0.033333333
57490,0.066666667
57491,0.1
57496,0.166666667
57497,0.066666667
57498,0.066666667
57499,0.1
57502,0.166666667
57503,0.033333333
57504,0.033333333
57505,0.066666667
57506,0.033333333
57507,0.033333333
57511,0.1
57513,0.033333333
57514,0.066666667
57515,0.033333333
57517,0.1
57518,0.033333333
57521,0.066666667
57524,0.066666667
57526,0.1
57531,0.033333333
57533,0.033333333
57534,0.1
57535,0.233333333
57536,0.1
57540,0.066666667
57541,0.033333333
57542,0.2
57543,0.066666667
57545,0.066666667
57547,0.033333333
57549,0.166666667
57551,0.133333333
57555,0.033333333
57559,0.033333333
57560,0.033333333
57561,0.233333333
57562,0.233333333
57567,0.033333333
57569,0.266666667
57572,0.033333333
57573,0.033333333
57574,0.233333333
57575,0.033333333
57578,0.033333333
57579,0.133333333
57580,0.1
57581,0.033333333
57583,0.033333333
57584,0.066666667
57587,0.3
57591,0.066666667
57594,0.1
57596,0.033333333
57601,0.033333333
57604,0.133333333
57606,0.1
57607,0.033333333
57610,0.066666667
57612,0.066666667
57613,0.033333333
57614,0.066666667
57617,0.133333333
57619,0.033333333
57623,0.033333333
57624,0.433333333
57625,0.033333333
57627,0.333333333
57628,0.033333333
57632,0.033333333
57636,0.166666667
57643,0.033333333
57644,0.066666667
57645,0.033333333
57646,0.033333333
57647,0.066666667
57648,0.033333333
57650,0.033333333
57651,0.033333333
57656,0.133333333
57658,0.033333333
57659,0.033333333
57660,0.066666667
57661,0.033333333
57664,0.1
57666,0.1
57669,0.033333333
57670,0.033333333
57671,0.033333333
57674,0.066666667
57676,0.066666667
57677,0.033333333
57678,0.033333333
57682,0.1
57683,0.066666667
57688,0.133333333
57689,0.1
57691,0.033333333
57693,0.1
57697,0.1
57698,0.066666667
57699,0.033333333
57702,0.033333333
57703,0.266666667
57704,0.033333333
57706,0.033333333
57708,0.033333333
57709,0.033333333
57711,0.033333333
57712,0.3
57713,0.033333333
57717,0.166666667
57718,0.033333333
57721,0.033333333
57723,0.033333333
57726,0.066666667
57730,0.033333333
57731,0.066666667
57732,0.166666667
57733,0.033333333
57739,0.066666667
57740,0.066666667
57742,0.1
57743,0.033333333
57744,0.033333333
57747,0.033333333
57750,0.033333333
57752,0.1
57754,0.033333333
57755,0.033333333
57763,0.033333333
57766,0.133333333
57769,0.166666667
57770,0.133333333
57773,0.033333333
57774,0.033333333
57776,0.033333333
57777,0.033333333
57779,0.233333333
57780,0.066666667
57786,0.366666667
57788,0.066666667
57794,0.066666667
57795,0.033333333
57798,0.066666667
57800,0.033333333
57801,0.1
57804,0.033333333
57807,0.033333333
57808,0.1
57809,0.033333333
57811,0.033333333
57813,0.066666667
57814,0.066666667
57816,0.1
57820,0.066666667
57821,0.033333333
57823,0.066666667
57825,0.066666667
57826,0.1
57827,0.1
57829,0.033333333
57830,0.033333333
57832,0.133333333
57833,0.033333333
57837,0.033333333
57838,0.1
57839,0.066666667
57840,0.066666667
57842,0.066666667
57849,0.233333333
57852,0.066666667
57855,0.1
57859,0.033333333
57860,0.1
57861,0.066666667
57864,0.066666667
57865,0.166666667
57868,0.033333333
57872,0.033333333
57873,0.166666667
57875,0.3
57880,0.066666667
57882,0.033333333
57883,0.033333333
57884,0.066666667
57885,0.033333333
57886,0.133333333
57887,0.1
57890,0.033333333
57892,0.033333333
57894,0.266666667
57895,0.033333333
57896,0.033333333
57900,0.033333333
57901,0.133333333
57908,0.033333333
57909,0.033333333
57911,0.1
57913,0.166666667
57918,0.033333333
57919,0.1
57921,0.1
57922,0.1
57924,0.033333333
57926,0.3
57927,0.033333333
57930,0.1
57933,0.066666667
57936,0.2
57938,0.033333333
57939,0.166666667
57944,0.033333333
57947,0.266666667
57950,0.1
57954,0.066666667
57956,0.1
57962,0.033333333
57964,0.133333333
57965,0.033333333
57966,0.233333333
57970,0.033333333
57973,0.033333333
57975,0.033333333
57978,0.1
57979,0.333333333
57981,0.066666667
57982,0.033333333
57983,0.066666667
57985,0.033333333
57988,0.133333333
57991,0.1
57992,0.1
57993,0.066666667
57994,0.033333333
57996,0.1
57997,0.066666667
58002,0.2
58005,0.033333333
58007,0.066666667
58008,0.066666667
58009,0.033333333
58010,0.033333333
58012,0.1
58017,0.133333333
58020,0.066666667
58023,0.033333333
58026,0.033333333
58027,0.033333333
58028,0.033333333
58030,0.033333333
58031,0.033333333
58032,0.2
58037,0.033333333
58038,0.033333333
58039,0.1
58043,0.233333333
58046,0.166666667
58047,0.033333333
58048,0.033333333
58051,0.266666667
58053,0.1
58054,0.066666667
58056,0.1
58057,0.033333333
58058,0.233333333
58059,0.1
58060,0.033333333
58064,0.266666667
58066,0.066666667
58067,0.066666667
58070,0.133333333
58074,0.1
58075,0.033333333
58078,0.333333333
58079,0.033333333
58080,0.066666667
58081,0.066666667
58084,0.133333333
58086,0.033333333
58087,0.133333333
58088,0.066666667
58090,0.033333333
58091,0.1
58092,0.1
58095,0.166666667
58098,0.033333333
58100,0.1
58101,0.066666667
58102,0.366666667
58103,0.033333333
58107,0.066666667
58109,0.166666667
58110,0.033333333
58112,0.066666667
58114,0.3
58115,0.033333333
58116,0.033333333
58118,0.033333333
58119,0.133333333
58121,0.1
58123,0.033333333
58124,0.166666667
58125,0.066666667
58127,0.5
58128,0.1
58131,0.033333333
58132,0.133333333
58133,0.066666667
58134,0.066666667
58136,0.533333333
58137,0.033333333
58138,0.166666667
58139,0.2
58140,0.033333333
58143,0.066666667
58144,0.033333333
58146,0.033333333
58149,0.033333333
58152,0.033333333
58153,0.066666667
58161,0.1
58163,0.066666667
58166,0.066666667
58167,0.466666667
58170,0.133333333
58171,0.033333333
58173,0.033333333
58175,0.133333333
58176,0.266666667
58177,0.266666667
58179,0.1
58181,0.033333333
58182,0.1
58184,0.1
58185,0.033333333
58186,0.033333333
58187,0.133333333
58188,0.033333333
58191,0.1
58192,0.033333333
58193,0.1
58194,0.066666667
58196,0.033333333
58197,0.033333333
58198,0.033333333
58199,0.033333333
58200,0.1
58204,0.033333333
58205,0.033333333
58206,0.033333333
58210,0.033333333
58211,0.066666667
58215,0.033333333
58216,0.066666667
58225,0.133333333
58227,0.066666667
58230,0.266666667
58231,0.166666667
58233,0.033333333
58237,0.1
58238,0.366666667
58239,0.066666667
58240,0.033333333
58241,0.033333333
58242,0.1
58244,0.033333333
58245,0.066666667
58247,0.033333333
58254,0.033333333
58255,0.166666667
58258,0.033333333
58263,0.033333333
58264,0.033333333
58268,0.066666667
58270,0.066666667
58272,0.133333333
58276,0.033333333
58277,0.033333333
58279,0.066666667
58281,0.166666667
58283,0.133333333
58286,0.3
58287,0.066666667
58289,0.066666667
58291,0.2
58293,0.033333333
58297,0.066666667
58298,0.133333333
58300,0.066666667
58302,0.066666667
58306,0.066666667
58307,0.366666667
58308,0.1
58310,0.033333333
58311,0.066666667
58321,0.033333333
58323,0.033333333
58324,0.4
58325,0.033333333
58326,0.2
58340,0.033333333
58342,0.066666667
58349,0.166666667
58351,0.166666667
58353,0.1
58357,0.133333333
58358,0.033333333
58359,0.1
58364,0.033333333
58365,0.033333333
58367,0.033333333
58368,0.033333333
58369,0.066666667
58370,0.133333333
58371,0.033333333
58372,0.033333333
58373,0.133333333
58375,0.133333333
58378,0.033333333
58379,0.033333333
58382,0.1
58383,0.066666667
58387,0.066666667
58388,0.1
58392,0.133333333
58394,0.033333333
58396,0.033333333
58397,0.033333333
58399,0.033333333
58400,0.033333333
58401,0.133333333
58403,0.1
58404,0.1
58405,0.2
58410,0.033333333
58412,0.033333333
58417,0.133333333
58418,0.033333333
58421,0.033333333
58422,0.066666667
58423,0.033333333
58424,0.233333333
58432,0.2
58433,0.566666667
58439,0.033333333
58442,0.166666667
58443,0.033333333
58444,0.133333333
58446,0.066666667
58447,0.033333333
58448,0.033333333
58449,0.033333333
58452,0.2
58453,0.2
58454,0.133333333
58455,0.033333333
58461,0.066666667
58462,0.066666667
58463,0.4
58464,0.2
58466,0.066666667
58472,0.033333333
58474,0.033333333
58475,0.1
58477,0.133333333
58478,0.033333333
58479,0.033333333
58480,0.033333333
58481,0.033333333
58485,0.033333333
58487,0.033333333
58488,0.033333333
58489,0.166666667
58490,0.133333333
58491,0.033333333
58492,0.033333333
58493,0.033333333
58495,0.033333333
58496,0.333333333
58497,0.1
58500,0.033333333
58503,0.1
58504,0.033333333
58506,0.033333333
58507,0.033333333
58512,0.033333333
58514,0.066666667
58515,0.033333333
58516,0.166666667
58522,0.3
58525,0.066666667
58526,0.133333333
58528,0.066666667
58530,0.033333333
58531,0.066666667
58540,0.033333333
58544,0.366666667
58545,0.066666667
58546,0.033333333
58548,0.066666667
58549,0.166666667
58552,0.433333333
58553,0.066666667
58555,0.033333333
58557,0.166666667
58560,0.133333333
58561,0.066666667
58562,0.033333333
58563,0.033333333
58564,0.2
58565,0.133333333
58567,0.1
58568,0.033333333
58570,0.033333333
58574,0.066666667
58575,0.2
58581,0.033333333
58582,0.233333333
58584,0.233333333
58587,0.133333333
58590,0.066666667
58595,0.1
58598,0.033333333
58600,0.033333333
58601,0.1
58604,0.033333333
58606,0.033333333
58607,0.033333333
58613,0.066666667
58614,0.033333333
58616,0.033333333
58620,0.1
58621,0.166666667
58622,0.1
58625,0.333333333
58627,0.066666667
58629,0.033333333
58631,0.033333333
58633,0.033333333
58635,0.066666667
58637,0.133333333
58638,0.066666667
58640,0.033333333
58641,0.033333333
58642,0.066666667
58643,0.1
58644,0.4
58649,0.2
58651,0.033333333
58653,0.066666667
58655,0.1
58657,0.1
58660,0.033333333
58663,0.033333333
58664,0.033333333
58665,0.033333333
58666,0.1
58667,0.066666667
58671,0.166666667
58672,0.166666667
58673,0.033333333
58674,0.066666667
58676,0.366666667
58677,0.033333333
58680,0.233333333
58683,0.066666667
58685,0.133333333
58687,0.033333333
58692,0.033333333
58693,0.1
58695,0.333333333
58696,0.033333333
58699,0.033333333
58700,0.1
58704,0.033333333
58705,0.033333333
58707,0.033333333
58711,0.266666667
58712,0.033333333
58713,0.066666667
58718,0.066666667
58720,0.033333333
58722,0.033333333
58729,0.033333333
58735,0.533333333
58736,0.066666667
58738,0.033333333
58740,0.1
58741,0.033333333
58743,0.033333333
58746,0.033333333
58748,0.133333333
58749,0.1
58750,0.033333333
58751,0.166666667
58752,0.333333333
58754,0.066666667
58755,0.033333333
58756,0.033333333
58758,0.033333333
58760,0.133333333
58762,0.166666667
58763,0.233333333
58764,0.066666667
58765,0.033333333
58768,0.066666667
58775,0.033333333
58777,0.033333333
58778,0.066666667
58779,0.333333333
58780,0.2
58781,0.033333333
58782,0.1
58787,0.033333333
58788,0.033333333
58790,0.033333333
58791,0.033333333
58792,0.033333333
58793,0.1
58795,0.033333333
58796,0.033333333
58797,0.033333333
58798,0.1
58800,0.3
58801,0.066666667
58804,0.2
58808,0.066666667
58812,0.233333333
58813,0.066666667
58815,0.133333333
58817,0.033333333
58820,0.033333333
58822,0.4
58823,0.066666667
58824,0.066666667
58826,0.033333333
58827,0.033333333
58832,0.133333333
58833,0.066666667
58835,0.033333333
58836,0.066666667
58837,0.066666667
58838,0.033333333
58839,0.033333333
58841,0.2
58844,0.1
58845,0.033333333
58846,0.133333333
58847,0.166666667
58849,0.166666667
58855,0.1
58858,0.033333333
58859,0.033333333
58860,0.033333333
58861,0.2
58862,0.033333333
58864,0.1
58865,0.033333333
58866,0.1
58868,0.033333333
58870,0.033333333
58873,0.033333333
58874,0.066666667
58879,0.033333333
58880,0.133333333
58881,0.033333333
58883,0.1
58887,0.133333333
58889,0.133333333
58890,0.033333333
58891,0.033333333
58893,0.066666667
58896,0.033333333
58897,0.1
58900,0.1
58901,0.133333333
58902,0.066666667
58905,0.2
58910,0.033333333
58913,0.033333333
58915,0.033333333
58916,0.166666667
58917,0.1
58919,0.133333333
58921,0.133333333
58924,0.033333333
58925,0.033333333
58926,0.033333333
58928,0.033333333
58930,0.066666667
58931,0.033333333
58932,0.033333333
58933,0.066666667
58935,0.066666667
58936,0.033333333
58939,0.1
58940,0.033333333
58941,0.133333333
58942,0.2
58943,0.1
58945,0.033333333
58947,0.033333333
58951,0.066666667
58953,0.1
58954,0.266666667
58956,0.033333333
58958,0.033333333
58961,0.066666667
58963,0.033333333
58966,0.066666667
58972,0.033333333
58973,0.033333333
58977,0.033333333
58979,0.033333333
58980,0.033333333
58981,0.233333333
58982,0.033333333
58983,0.033333333
58987,0.033333333
58988,0.066666667
58990,0.033333333
58994,0.033333333
58995,0.133333333
58998,0.033333333
59001,0.033333333
59003,0.033333333
59006,0.066666667
59007,0.066666667
59010,0.1
59013,0.066666667
59015,0.1
59017,0.033333333
59021,0.133333333
59023,0.233333333
59027,0.033333333
59030,0.033333333
59031,0.033333333
59032,0.066666667
59033,0.033333333
59038,0.066666667
59043,0.033333333
59047,0.033333333
59048,0.033333333
59052,0.066666667
59053,0.066666667
59054,0.333333333
59055,0.2
59057,0.1
59058,0.033333333
59059,0.3
59061,0.033333333
59068,0.033333333
59073,0.166666667
59074,0.033333333
59075,0.066666667
59076,0.133333333
59077,0.1
59079,0.033333333
59082,0.033333333
59084,0.033333333
59089,0.033333333
59090,0.133333333
59091,0.033333333
59094,0.033333333
59096,0.066666667
59097,0.033333333
59098,0.033333333
59101,0.033333333
59107,0.033333333
59109,0.133333333
59114,0.133333333
59115,0.1
59117,0.166666667
59119,0.033333333
59121,0.266666667
59122,0.033333333
59123,0.033333333
59124,0.066666667
59125,0.266666667
59127,0.266666667
59131,0.066666667
59133,0.1
59139,0.066666667
59143,0.066666667
59148,0.066666667
59149,0.066666667
59150,0.033333333
59152,0.033333333
59154,0.066666667
59156,0.166666667
59158,0.033333333
59160,0.066666667
59161,0.033333333
59162,0.033333333
59163,0.033333333
59164,0.033333333
59165,0.1
59167,0.033333333
59171,0.133333333
59172,0.166666667
59173,0.233333333
59174,0.033333333
59176,0.066666667
59177,0.033333333
59179,0.066666667
59183,0.033333333
59185,0.2
59188,0.166666667
59189,0.1
59190,0.066666667
59191,0.033333333
59192,0.366666667
59193,0.066666667
59194,0.066666667
59197,0.133333333
59198,0.133333333
59200,0.066666667
59203,0.066666667
59204,0.1
59207,0.166666667
59210,0.266666667
59211,0.1
59212,0.3
59217,0.2
59218,0.233333333
59220,0.033333333
59223,0.5
59224,0.033333333
59228,0.166666667
59233,0.166666667
59234,0.3
59236,0.166666667
59237,0.166666667
59240,0.233333333
59242,0.166666667
59243,0.233333333
59244,0.3
59245,0.266666667
59247,0.1
59248,0.033333333
59250,0.1
59252,0.6
59253,0.466666667
59254,0.1
59255,0.466666667
59256,0.3
59257,0.033333333
59258,0.333333333
59260,0.066666667
59261,0.133333333
59262,0.066666667
59263,0.166666667
59267,0.033333333
59271,0.1
59274,0.3
59275,0.1
59283,0.033333333
59284,0.033333333
59286,0.033333333
59287,0.1
59290,0.033333333
59294,0.333333333
59295,0.666666667
