enrollment_id,course_start_time
61655,2014-05-26T01:00:00
61656,2014-05-26T01:00:00
61657,2014-05-29T01:00:00
61660,2014-05-28T01:00:00
61662,2014-06-12T16:00:00
61665,2014-06-12T16:00:00
61667,2014-06-12T16:00:00
61669,2014-05-28T01:00:00
61670,2014-06-12T16:00:00
61671,2014-06-12T16:00:00
61672,2014-06-12T16:00:00
61673,2014-05-29T16:00:00
61675,2014-05-28T16:00:00
61676,2014-05-29T01:00:00
61677,2014-05-28T01:00:00
61678,2014-06-04T01:00:00
61682,2014-06-12T16:00:00
61684,2014-05-26T01:00:00
61686,2014-05-26T01:00:00
61687,2014-05-26T01:00:00
61689,2014-06-12T16:00:00
61691,2014-05-29T01:00:00
61693,2014-05-29T01:00:00
61695,2014-05-26T04:00:00
61697,2014-06-04T01:00:00
61698,2014-05-28T16:00:00
61699,2014-06-04T01:00:00
61701,2014-05-28T16:00:00
61703,2014-05-26T01:00:00
61704,2014-06-12T16:00:00
61706,2014-06-12T16:00:00
61707,2014-05-26T01:00:00
61709,2014-05-26T04:00:00
61710,2014-06-09T01:00:00
61712,2014-05-26T04:00:00
61713,2014-05-26T01:00:00
61719,2014-05-26T01:00:00
61722,2014-06-12T16:00:00
61726,2014-06-04T01:00:00
61727,2014-06-12T16:00:00
61728,2014-05-28T01:00:00
61729,2014-05-26T01:00:00
61732,2014-05-26T01:00:00
61733,2014-05-26T01:00:00
61735,2014-05-28T01:00:00
61736,2014-05-29T01:00:00
61739,2014-05-26T04:00:00
61740,2014-05-26T01:00:00
61741,2014-05-26T01:00:00
61742,2014-06-04T01:00:00
61743,2014-05-29T01:00:00
61744,2014-05-26T01:00:00
61745,2014-05-28T16:00:00
61746,2014-06-04T01:00:00
61747,2014-06-12T16:00:00
61748,2014-05-28T01:00:00
61750,2014-06-12T16:00:00
61752,2014-05-26T01:00:00
61754,2014-05-29T01:00:00
61755,2014-06-09T01:00:00
61756,2014-05-26T01:00:00
61758,2014-05-26T04:00:00
61759,2014-05-26T01:00:00
61761,2014-06-12T16:00:00
61762,2014-05-28T01:00:00
61763,2014-06-04T01:00:00
61764,2014-05-26T01:00:00
61767,2014-05-28T01:00:00
61772,2014-05-28T01:00:00
61777,2014-05-29T01:00:00
61778,2014-05-29T16:00:00
61779,2014-05-29T01:00:00
61780,2014-06-04T01:00:00
61781,2014-05-28T16:00:00
61782,2014-05-28T01:00:00
61790,2014-05-26T01:00:00
61791,2014-06-12T16:00:00
61793,2014-06-15T16:00:00
61801,2014-05-26T01:00:00
61802,2014-06-04T01:00:00
61804,2014-05-26T01:00:00
61805,2014-05-29T16:00:00
61806,2014-05-28T01:00:00
61808,2014-05-29T01:00:00
61809,2014-06-11T01:00:00
61810,2014-06-12T16:00:00
61812,2014-05-28T01:00:00
61813,2014-05-28T16:00:00
61816,2014-05-26T04:00:00
61817,2014-06-04T01:00:00
61818,2014-06-12T16:00:00
61820,2014-05-26T01:00:00
61821,2014-06-12T16:00:00
61822,2014-05-28T01:00:00
61823,2014-05-29T01:00:00
61827,2014-05-26T01:00:00
61831,2014-05-26T01:00:00
61835,2014-06-12T16:00:00
61836,2014-06-04T01:00:00
61837,2014-05-26T01:00:00
61838,2014-06-04T01:00:00
61839,2014-06-11T01:00:00
61843,2014-06-12T16:00:00
61844,2014-06-12T16:00:00
61846,2014-06-12T16:00:00
61849,2014-05-26T01:00:00
61851,2014-05-28T16:00:00
61855,2014-05-28T01:00:00
61858,2014-05-26T01:00:00
61861,2014-06-04T01:00:00
61865,2014-05-29T01:00:00
61869,2014-06-04T01:00:00
61874,2014-05-29T01:00:00
61875,2014-06-04T01:00:00
61877,2014-05-29T01:00:00
61880,2014-06-04T01:00:00
61884,2014-06-04T01:00:00
61886,2014-05-29T01:00:00
61889,2014-06-11T01:00:00
61890,2014-05-26T01:00:00
61896,2014-06-12T16:00:00
61897,2014-06-12T16:00:00
61900,2014-06-12T16:00:00
61905,2014-06-12T16:00:00
61907,2014-06-04T01:00:00
61908,2014-05-29T01:00:00
61910,2014-05-26T01:00:00
61911,2014-06-04T01:00:00
61916,2014-05-28T16:00:00
61917,2014-06-12T16:00:00
61918,2014-05-28T01:00:00
61920,2014-05-29T01:00:00
61921,2014-06-12T16:00:00
61922,2014-05-29T01:00:00
61924,2014-05-28T01:00:00
61927,2014-06-04T01:00:00
61931,2014-05-28T01:00:00
61933,2014-05-26T01:00:00
61936,2014-05-28T01:00:00
61941,2014-05-26T01:00:00
61942,2014-05-26T01:00:00
61943,2014-05-28T01:00:00
61944,2014-06-12T16:00:00
61946,2014-06-04T01:00:00
61950,2014-05-28T01:00:00
61951,2014-05-26T01:00:00
61952,2014-06-04T01:00:00
61958,2014-05-29T01:00:00
61959,2014-06-19T00:00:00
61960,2014-05-29T01:00:00
61963,2014-05-28T01:00:00
61967,2014-06-12T16:00:00
61968,2014-06-19T00:00:00
61969,2014-06-12T16:00:00
61970,2014-05-26T01:00:00
61971,2014-06-12T16:00:00
61972,2014-05-26T01:00:00
61973,2014-05-29T01:00:00
61976,2014-06-09T01:00:00
61977,2014-05-26T01:00:00
61978,2014-05-26T04:00:00
61984,2014-06-04T01:00:00
61986,2014-06-09T01:00:00
61992,2014-05-29T16:00:00
61995,2014-05-29T01:00:00
61996,2014-06-12T16:00:00
61997,2014-05-28T01:00:00
62001,2014-06-19T00:00:00
62003,2014-06-12T16:00:00
62004,2014-05-28T01:00:00
62005,2014-06-19T00:00:00
62006,2014-05-28T01:00:00
62011,2014-05-26T01:00:00
62013,2014-05-26T01:00:00
62019,2014-05-26T04:00:00
62021,2014-06-04T01:00:00
62022,2014-06-04T01:00:00
62031,2014-06-04T01:00:00
62032,2014-06-19T00:00:00
62033,2014-05-26T01:00:00
62034,2014-05-29T01:00:00
62036,2014-06-12T16:00:00
62039,2014-05-26T01:00:00
62040,2014-05-26T04:00:00
62041,2014-05-28T01:00:00
62047,2014-06-12T16:00:00
62049,2014-05-26T01:00:00
62052,2014-05-28T01:00:00
62053,2014-06-04T01:00:00
62056,2014-06-04T01:00:00
62058,2014-05-29T01:00:00
62060,2014-06-12T16:00:00
62061,2014-05-26T01:00:00
62064,2014-05-26T04:00:00
62066,2014-05-26T01:00:00
62068,2014-06-04T01:00:00
62073,2014-05-29T01:00:00
62076,2014-05-28T16:00:00
62078,2014-05-26T04:00:00
62082,2014-05-28T01:00:00
62086,2014-05-26T01:00:00
62089,2014-05-28T01:00:00
62091,2014-05-26T01:00:00
62092,2014-06-04T01:00:00
62094,2014-06-04T01:00:00
62095,2014-05-26T01:00:00
62102,2014-06-12T16:00:00
62104,2014-05-29T16:00:00
62105,2014-05-28T01:00:00
62107,2014-05-28T16:00:00
62108,2014-06-04T01:00:00
62109,2014-05-28T01:00:00
62110,2014-06-12T16:00:00
62112,2014-06-04T01:00:00
62113,2014-05-26T01:00:00
62114,2014-06-12T16:00:00
62118,2014-06-04T01:00:00
62121,2014-05-26T01:00:00
62122,2014-06-12T16:00:00
62123,2014-06-04T01:00:00
62124,2014-06-12T16:00:00
62125,2014-06-04T01:00:00
62126,2014-05-26T01:00:00
62127,2014-05-26T01:00:00
62130,2014-05-26T01:00:00
62133,2014-05-26T01:00:00
62134,2014-06-12T16:00:00
62139,2014-05-28T16:00:00
62141,2014-06-12T16:00:00
62142,2014-05-28T01:00:00
62144,2014-06-12T16:00:00
62145,2014-06-12T16:00:00
62146,2014-06-19T00:00:00
62148,2014-05-29T01:00:00
62149,2014-06-04T01:00:00
62151,2014-05-26T04:00:00
62152,2014-05-26T01:00:00
62153,2014-06-04T01:00:00
62154,2014-06-04T01:00:00
62157,2014-06-12T16:00:00
62158,2014-05-28T01:00:00
62160,2014-06-19T00:00:00
62161,2014-05-26T01:00:00
62162,2014-05-28T01:00:00
62163,2014-06-12T16:00:00
62166,2014-06-12T16:00:00
62171,2014-05-26T01:00:00
62172,2014-06-04T01:00:00
62173,2014-05-28T01:00:00
62174,2014-06-12T16:00:00
62176,2014-06-04T01:00:00
62177,2014-05-29T01:00:00
62183,2014-06-12T16:00:00
62185,2014-05-28T01:00:00
62187,2014-06-04T01:00:00
62188,2014-05-26T01:00:00
62189,2014-05-29T01:00:00
62190,2014-05-29T16:00:00
62192,2014-06-04T01:00:00
62195,2014-06-12T16:00:00
62198,2014-05-29T01:00:00
62199,2014-05-28T01:00:00
62201,2014-05-26T01:00:00
62202,2014-05-26T01:00:00
62206,2014-05-29T01:00:00
62208,2014-06-19T00:00:00
62209,2014-06-12T16:00:00
62212,2014-05-26T01:00:00
62218,2014-05-26T01:00:00
62221,2014-05-28T16:00:00
62223,2014-05-29T01:00:00
62225,2014-06-15T16:00:00
62226,2014-05-26T04:00:00
62227,2014-06-12T16:00:00
62229,2014-06-04T01:00:00
62236,2014-05-28T01:00:00
62239,2014-05-28T01:00:00
62246,2014-05-28T01:00:00
62247,2014-05-28T01:00:00
62248,2014-05-26T04:00:00
62249,2014-06-04T01:00:00
62250,2014-05-26T01:00:00
62251,2014-06-19T00:00:00
62252,2014-05-26T01:00:00
62253,2014-05-28T01:00:00
62255,2014-06-12T16:00:00
62258,2014-06-15T16:00:00
62260,2014-06-15T16:00:00
62261,2014-05-26T01:00:00
62262,2014-05-26T01:00:00
62270,2014-06-09T01:00:00
62271,2014-06-12T16:00:00
62273,2014-05-28T16:00:00
62274,2014-05-28T16:00:00
62275,2014-06-12T16:00:00
62277,2014-05-29T01:00:00
62278,2014-05-28T01:00:00
62279,2014-05-28T01:00:00
62282,2014-05-29T01:00:00
62283,2014-06-04T01:00:00
62285,2014-05-26T01:00:00
62286,2014-06-04T01:00:00
62287,2014-05-26T01:00:00
62290,2014-05-26T01:00:00
62293,2014-06-12T16:00:00
62294,2014-05-29T01:00:00
62298,2014-05-26T01:00:00
62302,2014-05-26T01:00:00
62303,2014-05-26T01:00:00
62305,2014-05-26T01:00:00
62306,2014-06-04T01:00:00
62308,2014-05-28T16:00:00
62310,2014-05-26T01:00:00
62311,2014-05-26T01:00:00
62313,2014-05-26T04:00:00
62315,2014-05-28T16:00:00
62316,2014-06-04T01:00:00
62321,2014-05-26T01:00:00
62322,2014-05-26T01:00:00
62323,2014-05-26T01:00:00
62324,2014-06-04T01:00:00
62327,2014-05-26T01:00:00
62329,2014-05-28T01:00:00
62330,2014-06-12T16:00:00
62331,2014-05-26T01:00:00
62332,2014-06-12T16:00:00
62336,2014-06-12T16:00:00
62342,2014-05-26T01:00:00
62343,2014-06-04T01:00:00
62345,2014-06-12T16:00:00
62347,2014-06-04T01:00:00
62348,2014-05-29T01:00:00
62352,2014-05-28T16:00:00
62354,2014-06-12T16:00:00
62355,2014-06-12T16:00:00
62357,2014-06-12T16:00:00
62361,2014-05-29T01:00:00
62365,2014-06-04T01:00:00
62370,2014-05-29T16:00:00
62375,2014-05-29T01:00:00
62376,2014-06-19T00:00:00
62379,2014-06-12T16:00:00
62385,2014-05-26T04:00:00
62388,2014-06-12T16:00:00
62390,2014-05-28T01:00:00
62392,2014-05-28T16:00:00
62394,2014-05-28T16:00:00
62395,2014-05-26T01:00:00
62397,2014-05-29T01:00:00
62398,2014-05-26T04:00:00
62399,2014-06-12T16:00:00
62400,2014-05-26T01:00:00
62401,2014-06-12T16:00:00
62404,2014-06-11T01:00:00
62408,2014-05-26T01:00:00
62411,2014-06-12T16:00:00
62412,2014-06-11T01:00:00
62414,2014-06-12T16:00:00
62416,2014-05-26T01:00:00
62419,2014-06-12T16:00:00
62421,2014-05-28T16:00:00
62422,2014-05-29T01:00:00
62423,2014-06-04T01:00:00
62426,2014-05-28T16:00:00
62432,2014-06-12T16:00:00
62433,2014-05-26T04:00:00
62434,2014-06-11T01:00:00
62435,2014-05-28T01:00:00
62438,2014-06-09T01:00:00
62441,2014-06-12T16:00:00
62442,2014-05-28T01:00:00
62447,2014-05-26T01:00:00
62449,2014-05-29T01:00:00
62450,2014-06-12T16:00:00
62452,2014-05-29T01:00:00
62453,2014-05-29T01:00:00
62455,2014-06-09T01:00:00
62459,2014-06-12T16:00:00
62460,2014-06-12T16:00:00
62461,2014-06-04T01:00:00
62462,2014-05-26T04:00:00
62464,2014-05-29T16:00:00
62465,2014-06-04T01:00:00
62466,2014-05-26T01:00:00
62470,2014-06-12T16:00:00
62472,2014-05-28T01:00:00
62475,2014-06-12T16:00:00
62477,2014-06-04T01:00:00
62478,2014-06-12T16:00:00
62479,2014-06-12T16:00:00
62481,2014-06-19T00:00:00
62482,2014-06-12T16:00:00
62489,2014-06-11T01:00:00
62491,2014-06-04T01:00:00
62493,2014-05-29T01:00:00
62497,2014-06-12T16:00:00
62499,2014-06-12T16:00:00
62502,2014-05-26T04:00:00
62507,2014-06-04T01:00:00
62513,2014-06-12T16:00:00
62516,2014-05-28T16:00:00
62517,2014-05-29T01:00:00
62518,2014-05-26T01:00:00
62522,2014-05-29T16:00:00
62523,2014-06-04T01:00:00
62524,2014-06-12T16:00:00
62526,2014-06-12T16:00:00
62528,2014-05-28T01:00:00
62531,2014-06-12T16:00:00
62532,2014-05-26T01:00:00
62533,2014-06-19T00:00:00
62539,2014-05-28T01:00:00
62545,2014-06-04T01:00:00
62549,2014-05-26T01:00:00
62551,2014-06-09T01:00:00
62552,2014-06-12T16:00:00
62554,2014-05-26T01:00:00
62556,2014-05-26T01:00:00
62560,2014-05-28T01:00:00
62562,2014-05-28T01:00:00
62567,2014-05-29T01:00:00
62569,2014-06-12T16:00:00
62570,2014-06-12T16:00:00
62575,2014-06-12T16:00:00
62580,2014-06-04T01:00:00
62581,2014-05-26T01:00:00
62583,2014-06-12T16:00:00
62586,2014-05-28T16:00:00
62587,2014-05-26T01:00:00
62592,2014-05-29T01:00:00
62594,2014-05-29T01:00:00
62595,2014-05-29T01:00:00
62596,2014-05-29T16:00:00
62599,2014-06-09T01:00:00
62600,2014-05-28T01:00:00
62601,2014-05-28T01:00:00
62608,2014-06-12T16:00:00
62609,2014-05-26T01:00:00
62610,2014-06-12T16:00:00
62613,2014-06-04T01:00:00
62615,2014-06-09T01:00:00
62618,2014-05-28T01:00:00
62622,2014-05-26T01:00:00
62628,2014-05-26T04:00:00
62629,2014-06-11T01:00:00
62632,2014-05-29T01:00:00
62633,2014-05-26T01:00:00
62637,2014-05-26T01:00:00
62640,2014-05-29T16:00:00
62644,2014-06-04T01:00:00
62645,2014-05-29T16:00:00
62646,2014-05-28T01:00:00
62647,2014-06-12T16:00:00
62649,2014-06-04T01:00:00
62651,2014-05-28T16:00:00
62653,2014-05-28T01:00:00
62654,2014-05-28T01:00:00
62658,2014-06-12T16:00:00
62659,2014-06-11T01:00:00
62660,2014-05-28T01:00:00
62663,2014-05-28T01:00:00
62666,2014-05-26T01:00:00
62667,2014-06-12T16:00:00
62669,2014-06-19T00:00:00
62672,2014-06-12T16:00:00
62673,2014-05-26T01:00:00
62675,2014-06-09T01:00:00
62676,2014-05-29T01:00:00
62677,2014-06-04T01:00:00
62683,2014-05-29T01:00:00
62685,2014-05-26T01:00:00
62688,2014-05-29T01:00:00
62689,2014-05-28T01:00:00
62693,2014-06-04T01:00:00
62699,2014-06-04T01:00:00
62700,2014-05-29T01:00:00
62702,2014-06-04T01:00:00
62705,2014-05-28T01:00:00
62707,2014-05-29T01:00:00
62708,2014-05-28T01:00:00
62711,2014-06-12T16:00:00
62713,2014-06-04T01:00:00
62717,2014-06-04T01:00:00
62718,2014-06-12T16:00:00
62719,2014-06-12T16:00:00
62722,2014-05-29T01:00:00
62726,2014-06-12T16:00:00
62727,2014-05-26T01:00:00
62729,2014-06-04T01:00:00
62730,2014-05-26T01:00:00
62731,2014-05-28T01:00:00
62736,2014-06-04T01:00:00
62737,2014-05-26T01:00:00
62738,2014-06-09T01:00:00
62740,2014-05-28T01:00:00
62742,2014-06-04T01:00:00
62743,2014-06-04T01:00:00
62745,2014-06-12T16:00:00
62747,2014-05-29T01:00:00
62748,2014-06-04T01:00:00
62750,2014-06-12T16:00:00
62752,2014-05-26T01:00:00
62754,2014-05-29T16:00:00
62756,2014-05-28T16:00:00
62757,2014-05-26T04:00:00
62761,2014-06-09T01:00:00
62762,2014-06-15T16:00:00
62764,2014-05-26T01:00:00
62766,2014-05-28T01:00:00
62767,2014-05-29T01:00:00
62768,2014-06-12T16:00:00
62769,2014-05-28T16:00:00
62770,2014-06-09T01:00:00
62771,2014-06-04T01:00:00
62775,2014-05-28T01:00:00
62778,2014-05-26T01:00:00
62781,2014-06-12T16:00:00
62786,2014-06-12T16:00:00
62787,2014-06-04T01:00:00
62791,2014-06-04T01:00:00
62792,2014-06-04T01:00:00
62793,2014-06-12T16:00:00
62796,2014-05-29T01:00:00
62799,2014-06-12T16:00:00
62802,2014-06-12T16:00:00
62806,2014-05-26T01:00:00
62807,2014-05-28T01:00:00
62808,2014-06-12T16:00:00
62809,2014-05-26T01:00:00
62813,2014-05-26T01:00:00
62818,2014-05-28T01:00:00
62819,2014-05-26T01:00:00
62821,2014-06-12T16:00:00
62824,2014-05-29T01:00:00
62827,2014-05-29T01:00:00
62831,2014-05-28T01:00:00
62833,2014-05-28T01:00:00
62836,2014-06-04T01:00:00
62837,2014-06-19T00:00:00
62839,2014-05-26T01:00:00
62845,2014-06-15T16:00:00
62846,2014-05-28T01:00:00
62856,2014-06-19T00:00:00
62858,2014-05-28T01:00:00
62861,2014-05-28T01:00:00
62862,2014-06-04T01:00:00
62864,2014-06-19T00:00:00
62865,2014-05-29T01:00:00
62866,2014-06-15T16:00:00
62867,2014-05-26T01:00:00
62868,2014-05-26T01:00:00
62869,2014-05-29T01:00:00
62872,2014-06-12T16:00:00
62873,2014-05-26T01:00:00
62874,2014-05-28T01:00:00
62875,2014-06-04T01:00:00
62876,2014-05-28T01:00:00
62884,2014-05-26T01:00:00
62885,2014-05-28T16:00:00
62887,2014-06-04T01:00:00
62889,2014-05-29T01:00:00
62890,2014-05-28T01:00:00
62891,2014-06-19T00:00:00
62893,2014-06-11T01:00:00
62894,2014-06-12T16:00:00
62895,2014-05-26T01:00:00
62897,2014-05-28T01:00:00
62901,2014-05-29T01:00:00
62904,2014-06-04T01:00:00
62905,2014-06-11T01:00:00
62906,2014-06-12T16:00:00
62907,2014-05-28T01:00:00
62909,2014-06-12T16:00:00
62918,2014-05-28T01:00:00
62920,2014-06-12T16:00:00
62922,2014-05-26T04:00:00
62925,2014-05-26T01:00:00
62926,2014-05-26T01:00:00
62927,2014-05-26T01:00:00
62928,2014-05-28T16:00:00
62929,2014-05-26T01:00:00
62934,2014-06-04T01:00:00
62935,2014-05-29T16:00:00
62937,2014-05-26T01:00:00
62941,2014-05-29T01:00:00
62942,2014-05-29T01:00:00
62944,2014-05-26T01:00:00
62945,2014-05-26T01:00:00
62947,2014-06-12T16:00:00
62948,2014-06-19T00:00:00
62951,2014-05-26T01:00:00
62953,2014-06-04T01:00:00
62956,2014-05-26T01:00:00
62961,2014-05-29T01:00:00
62962,2014-06-12T16:00:00
62963,2014-06-11T01:00:00
62964,2014-06-12T16:00:00
62965,2014-05-26T01:00:00
62966,2014-05-29T01:00:00
62967,2014-05-28T16:00:00
62968,2014-06-09T01:00:00
62969,2014-05-28T01:00:00
62971,2014-05-29T01:00:00
62973,2014-05-28T01:00:00
62974,2014-06-11T01:00:00
62975,2014-05-26T01:00:00
62977,2014-06-12T16:00:00
62978,2014-06-12T16:00:00
62979,2014-05-28T01:00:00
62980,2014-05-28T16:00:00
62981,2014-06-04T01:00:00
62983,2014-05-28T01:00:00
62984,2014-05-26T01:00:00
62986,2014-05-28T01:00:00
62988,2014-05-29T01:00:00
62992,2014-06-12T16:00:00
62993,2014-05-29T16:00:00
62995,2014-05-29T01:00:00
62996,2014-06-12T16:00:00
63000,2014-05-26T01:00:00
63001,2014-05-28T01:00:00
63002,2014-05-26T01:00:00
63003,2014-06-12T16:00:00
63006,2014-05-29T01:00:00
63007,2014-05-26T01:00:00
63009,2014-06-12T16:00:00
63010,2014-05-28T01:00:00
63011,2014-05-29T01:00:00
63012,2014-05-26T01:00:00
63013,2014-06-09T01:00:00
63018,2014-06-12T16:00:00
63027,2014-05-26T04:00:00
63029,2014-05-28T16:00:00
63030,2014-05-26T01:00:00
63034,2014-05-29T01:00:00
63036,2014-06-15T16:00:00
63038,2014-06-12T16:00:00
63040,2014-05-28T16:00:00
63041,2014-06-15T16:00:00
63042,2014-06-12T16:00:00
63045,2014-06-04T01:00:00
63049,2014-06-15T16:00:00
63051,2014-05-26T01:00:00
63053,2014-06-19T00:00:00
63055,2014-06-04T01:00:00
63056,2014-05-26T01:00:00
63060,2014-05-28T01:00:00
63061,2014-05-28T01:00:00
63062,2014-05-28T01:00:00
63063,2014-05-29T16:00:00
63064,2014-06-04T01:00:00
63069,2014-05-29T01:00:00
63071,2014-06-04T01:00:00
63074,2014-06-04T01:00:00
63076,2014-05-26T01:00:00
63084,2014-06-12T16:00:00
63086,2014-06-12T16:00:00
63089,2014-05-26T01:00:00
63092,2014-06-15T16:00:00
63098,2014-06-11T01:00:00
63099,2014-05-26T01:00:00
63102,2014-05-26T01:00:00
63104,2014-05-26T04:00:00
63105,2014-05-28T01:00:00
63108,2014-06-19T00:00:00
63109,2014-05-28T01:00:00
63112,2014-06-09T01:00:00
63113,2014-05-26T04:00:00
63116,2014-05-26T01:00:00
63118,2014-06-04T01:00:00
63119,2014-06-19T00:00:00
63121,2014-06-12T16:00:00
63122,2014-05-28T01:00:00
63128,2014-05-26T01:00:00
63131,2014-05-26T01:00:00
63132,2014-05-28T01:00:00
63133,2014-05-29T16:00:00
63135,2014-05-26T01:00:00
63140,2014-06-12T16:00:00
63143,2014-05-26T01:00:00
63145,2014-06-04T01:00:00
63146,2014-06-12T16:00:00
63147,2014-05-29T01:00:00
63148,2014-05-29T01:00:00
63149,2014-05-28T01:00:00
63152,2014-06-04T01:00:00
63158,2014-05-28T16:00:00
63159,2014-06-09T01:00:00
63163,2014-06-04T01:00:00
63164,2014-05-28T01:00:00
63165,2014-05-28T16:00:00
63167,2014-06-12T16:00:00
63168,2014-05-28T01:00:00
63169,2014-05-28T01:00:00
63172,2014-06-04T01:00:00
63173,2014-06-12T16:00:00
63174,2014-05-29T01:00:00
63176,2014-06-04T01:00:00
63178,2014-05-29T16:00:00
63179,2014-06-12T16:00:00
63180,2014-06-12T16:00:00
63181,2014-06-04T01:00:00
63182,2014-05-28T01:00:00
63186,2014-06-12T16:00:00
63188,2014-06-04T01:00:00
63191,2014-06-04T01:00:00
63194,2014-06-12T16:00:00
63195,2014-05-28T01:00:00
63197,2014-06-04T01:00:00
63198,2014-06-19T00:00:00
63204,2014-06-12T16:00:00
63208,2014-05-29T01:00:00
63209,2014-06-12T16:00:00
63211,2014-06-04T01:00:00
63212,2014-05-28T01:00:00
63215,2014-05-28T16:00:00
63218,2014-05-29T01:00:00
63221,2014-06-04T01:00:00
63222,2014-06-04T01:00:00
63224,2014-06-04T01:00:00
63229,2014-06-12T16:00:00
63230,2014-05-29T16:00:00
63233,2014-05-28T16:00:00
63234,2014-05-28T01:00:00
63235,2014-06-11T01:00:00
63239,2014-05-28T01:00:00
63240,2014-06-11T01:00:00
63244,2014-06-11T01:00:00
63246,2014-05-28T01:00:00
63248,2014-06-04T01:00:00
63250,2014-06-04T01:00:00
63253,2014-06-04T01:00:00
63254,2014-05-28T01:00:00
63255,2014-06-19T00:00:00
63256,2014-05-29T01:00:00
63257,2014-06-19T00:00:00
63260,2014-05-29T16:00:00
63261,2014-06-12T16:00:00
63262,2014-05-29T16:00:00
63264,2014-05-29T01:00:00
63267,2014-05-28T01:00:00
63269,2014-05-29T01:00:00
63272,2014-05-28T01:00:00
63274,2014-06-11T01:00:00
63277,2014-06-12T16:00:00
63278,2014-06-15T16:00:00
63281,2014-06-12T16:00:00
63282,2014-05-29T01:00:00
63283,2014-06-04T01:00:00
63286,2014-05-28T01:00:00
63288,2014-05-28T01:00:00
63293,2014-05-28T01:00:00
63294,2014-06-04T01:00:00
63296,2014-06-19T00:00:00
63297,2014-05-28T01:00:00
63300,2014-05-28T01:00:00
63302,2014-05-28T01:00:00
63306,2014-05-29T01:00:00
63307,2014-06-04T01:00:00
63308,2014-06-09T01:00:00
63309,2014-06-04T01:00:00
63314,2014-05-29T01:00:00
63318,2014-06-04T01:00:00
63319,2014-06-12T16:00:00
63321,2014-05-28T01:00:00
63323,2014-05-28T01:00:00
63324,2014-05-28T16:00:00
63326,2014-05-28T01:00:00
63328,2014-05-28T16:00:00
63333,2014-05-29T01:00:00
63335,2014-06-04T01:00:00
63338,2014-06-04T01:00:00
63339,2014-05-28T01:00:00
63341,2014-05-29T16:00:00
63345,2014-05-29T01:00:00
63346,2014-06-19T00:00:00
63348,2014-06-12T16:00:00
63351,2014-06-04T01:00:00
63353,2014-05-29T01:00:00
63355,2014-05-29T01:00:00
63356,2014-06-04T01:00:00
63358,2014-05-28T01:00:00
63360,2014-05-29T01:00:00
63361,2014-05-29T01:00:00
63362,2014-06-04T01:00:00
63369,2014-06-12T16:00:00
63370,2014-05-29T01:00:00
63375,2014-06-04T01:00:00
63377,2014-05-29T16:00:00
63382,2014-06-04T01:00:00
63384,2014-06-19T00:00:00
63386,2014-05-28T01:00:00
63390,2014-05-29T01:00:00
63391,2014-05-28T01:00:00
63392,2014-05-29T01:00:00
63395,2014-05-28T01:00:00
63396,2014-05-28T01:00:00
63398,2014-05-29T16:00:00
63401,2014-05-29T01:00:00
63402,2014-06-12T16:00:00
63404,2014-05-28T01:00:00
63406,2014-05-28T01:00:00
63409,2014-06-12T16:00:00
63410,2014-05-28T01:00:00
63413,2014-05-29T01:00:00
63415,2014-06-19T00:00:00
63418,2014-05-29T01:00:00
63419,2014-05-29T01:00:00
63420,2014-06-12T16:00:00
63424,2014-05-28T01:00:00
63430,2014-05-28T01:00:00
63431,2014-06-12T16:00:00
63437,2014-06-12T16:00:00
63440,2014-05-28T01:00:00
63443,2014-06-12T16:00:00
63444,2014-05-28T01:00:00
63445,2014-06-12T16:00:00
63447,2014-05-28T01:00:00
63449,2014-06-04T01:00:00
63451,2014-06-12T16:00:00
63453,2014-06-12T16:00:00
63456,2014-05-29T01:00:00
63459,2014-05-28T16:00:00
63464,2014-05-28T16:00:00
63467,2014-06-12T16:00:00
63471,2014-05-28T01:00:00
63472,2014-06-11T01:00:00
63473,2014-06-04T01:00:00
63476,2014-05-29T01:00:00
63477,2014-05-29T16:00:00
63478,2014-05-28T01:00:00
63479,2014-05-28T01:00:00
63482,2014-06-04T01:00:00
63485,2014-05-29T01:00:00
63486,2014-05-29T01:00:00
63489,2014-06-12T16:00:00
63490,2014-06-04T01:00:00
63491,2014-05-28T16:00:00
63492,2014-05-28T16:00:00
63494,2014-05-29T01:00:00
63496,2014-05-28T01:00:00
63497,2014-06-04T01:00:00
63500,2014-05-28T01:00:00
63502,2014-06-12T16:00:00
63504,2014-06-19T00:00:00
63510,2014-06-12T16:00:00
63512,2014-06-12T16:00:00
63514,2014-05-28T01:00:00
63516,2014-06-04T01:00:00
63523,2014-05-29T16:00:00
63524,2014-05-29T01:00:00
63525,2014-06-04T01:00:00
63526,2014-06-15T16:00:00
63530,2014-06-15T16:00:00
63531,2014-06-12T16:00:00
63534,2014-06-19T00:00:00
63536,2014-05-28T01:00:00
63538,2014-06-12T16:00:00
63539,2014-05-28T01:00:00
63541,2014-05-28T16:00:00
63542,2014-06-12T16:00:00
63544,2014-06-15T16:00:00
63546,2014-06-12T16:00:00
63548,2014-05-29T01:00:00
63549,2014-06-12T16:00:00
63550,2014-06-04T01:00:00
63551,2014-06-12T16:00:00
63553,2014-06-12T16:00:00
63556,2014-06-12T16:00:00
63557,2014-06-04T01:00:00
63559,2014-05-28T01:00:00
63560,2014-06-12T16:00:00
63561,2014-05-28T01:00:00
63567,2014-05-28T01:00:00
